customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-000172,Female,0,No,Yes,6,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No,One year,No,Electronic check,93.26,636.55,Yes
CUST-000173,Male,1,No,No,56,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),44.26,2896.47,No
CUST-000174,Female,0,Yes,Yes,52,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.74,6836.32,Yes
CUST-000175,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),69.43,3965.87,Yes
CUST-000176,Male,0,No,No,33,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.53,1971.97,No
CUST-000177,Male,0,Yes,No,52,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.4,4399.29,Yes
CUST-000178,Male,0,Yes,No,11,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.53,544.7,No
CUST-000179,Female,0,Yes,No,65,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.36,1583.2,Yes
CUST-000180,Female,1,No,No,36,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,39.25,1421.18,No
CUST-000181,Male,0,Yes,No,68,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),94.65,8686.37,No
CUST-000182,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.13,267.09,Yes
CUST-000183,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,26.77,957.18,Yes
CUST-000184,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),35.98,1329.5,Yes
CUST-000185,Female,0,No,Yes,36,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,35.89,834.86,Yes
CUST-000186,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,101.96,2167.87,Yes
CUST-000187,Male,0,No,No,12,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.65,831.62,No
CUST-000188,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,119.02,4149.51,Yes
CUST-000189,Male,0,No,No,17,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,32.0,388.76,Yes
CUST-000190,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,84.66,1547.11,Yes
CUST-000191,Male,0,Yes,Yes,49,No,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),63.77,2362.37,No
CUST-000192,Male,1,No,Yes,46,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),58.08,1660.41,Yes
CUST-000193,Female,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),107.26,4921.17,Yes
CUST-000194,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,117.51,3543.91,Yes
CUST-000195,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,107.03,8378.43,Yes
CUST-000196,Male,0,No,No,6,Yes,No,No,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Mailed check,37.61,205.45,No
CUST-000197,Male,1,No,No,25,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,40.52,1057.58,Yes
CUST-000198,Female,0,No,Yes,8,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),84.92,458.76,No
CUST-000199,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,47.49,824.55,No
CUST-000200,Female,0,Yes,No,70,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.94,8753.14,No
CUST-000201,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,75.77,2382.16,No
CUST-000202,Male,0,No,No,66,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,74.19,6552.51,No
CUST-000203,Female,0,Yes,No,36,Yes,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),102.51,4920.52,Yes
CUST-000204,Male,0,Yes,No,51,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.47,5165.4,Yes
CUST-000205,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,20.71,917.57,No
CUST-000206,Male,0,No,No,19,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,23.04,408.59,Yes
CUST-000207,Male,0,No,No,55,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,79.36,2631.51,Yes
CUST-000208,Female,1,Yes,No,70,No,No,DSL,No,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),67.59,3075.61,Yes
CUST-000209,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.54,581.88,Yes
CUST-000210,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.7,2298.82,Yes
CUST-000211,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),95.31,1596.05,Yes
CUST-000212,Female,0,No,No,52,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.31,6176.75,Yes
CUST-000213,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,75.24,5285.88,Yes
CUST-000214,Female,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,57.31,1966.28,No
CUST-000215,Male,0,No,No,53,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.61,1733.59,No
CUST-000216,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,71.24,1622.0,No
CUST-000217,Male,1,No,No,5,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,50.1,221.4,No
CUST-000218,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.54,322.76,Yes
CUST-000219,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),87.02,2295.85,Yes
CUST-000220,Male,0,No,No,65,Yes,No phone service,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,24.74,1390.17,No
CUST-000221,Female,0,No,Yes,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.11,133.55,No
CUST-000222,Male,0,Yes,No,33,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),39.65,1634.9,No
CUST-000223,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,109.24,6729.73,Yes
CUST-000224,Male,0,Yes,No,14,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,83.92,1358.68,No
CUST-000225,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),35.54,1314.36,No
CUST-000226,Female,0,No,No,22,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,108.81,2983.34,No
CUST-000227,Male,0,No,No,59,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),65.94,4441.9,No
CUST-000228,Male,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.56,2113.05,Yes
CUST-000229,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,113.43,4947.88,Yes
CUST-000230,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,24.07,285.03,Yes
CUST-000231,Female,0,No,Yes,33,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,39.95,1254.38,No
CUST-000232,Male,0,No,No,62,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),77.75,3324.69,No
CUST-000233,Male,0,Yes,Yes,1,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,37.94,38.5,Yes
CUST-000234,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,87.31,3265.13,Yes
CUST-000235,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,39.84,1019.87,No
CUST-000236,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),28.11,1032.03,Yes
CUST-000237,Female,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),39.11,2559.27,No
CUST-000238,Male,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.12,1568.62,Yes
CUST-000239,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),35.97,699.67,Yes
CUST-000240,Male,0,Yes,No,45,Yes,No,No,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),31.74,1225.0,Yes
CUST-000241,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.75,1394.42,Yes
CUST-000242,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.68,2235.78,Yes
CUST-000243,Female,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.8,439.06,Yes
CUST-000244,Female,0,No,Yes,47,Yes,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),23.64,933.24,Yes
CUST-000245,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),54.45,1695.25,Yes
CUST-000246,Male,1,Yes,No,6,Yes,Yes,No,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),45.01,282.21,No
CUST-000247,Female,1,Yes,No,55,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.27,3869.31,Yes
CUST-000248,Female,0,No,Yes,30,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,38.95,1450.72,Yes
CUST-000249,Male,1,No,No,57,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,108.61,8069.91,Yes
CUST-000250,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),112.83,331.06,No
CUST-000251,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,28.18,504.48,No
CUST-000252,Female,0,No,No,36,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),28.96,1086.78,No
CUST-000253,Female,0,Yes,No,13,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.76,315.98,No
CUST-000254,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Mailed check,81.2,1931.61,Yes
CUST-000255,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,30.44,920.28,No
CUST-000256,Female,0,Yes,Yes,10,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),104.94,1304.62,Yes
CUST-000257,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,94.94,3168.74,No
CUST-000258,Male,0,Yes,Yes,7,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.62,602.5,Yes
CUST-000259,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,71.66,904.85,Yes
CUST-000260,Female,1,Yes,No,42,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),119.66,3188.22,No
CUST-000261,Male,0,Yes,Yes,57,Yes,No,No,No,No,No,Yes,No,No,One year,No,Electronic check,22.51,851.26,No
CUST-000262,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,No,One year,No,Electronic check,58.93,818.11,No
CUST-000263,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,51.04,704.65,Yes
CUST-000264,Male,0,Yes,Yes,67,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),114.76,7547.95,Yes
CUST-000265,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.84,4818.55,Yes
CUST-000266,Male,0,No,Yes,42,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,100.23,3293.91,Yes
CUST-000267,Male,0,No,No,32,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,35.37,850.04,Yes
CUST-000268,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),117.82,3566.2,Yes
CUST-000269,Male,0,No,No,44,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,68.86,4124.32,No
CUST-000270,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,68.35,2093.03,Yes
CUST-000271,Male,0,Yes,No,21,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Mailed check,117.03,3361.41,No
CUST-000272,Female,0,No,No,1,No,No,No,Yes,Yes,No,No,No internet service,No,Two year,No,Bank transfer (automatic),56.83,61.14,No
CUST-000273,Female,1,No,Yes,11,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,58.55,717.04,No
CUST-000274,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,No,No internet service,No,No,No internet service,Two year,No,Mailed check,77.64,6256.85,No
CUST-000275,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31.06,1083.96,Yes
CUST-000276,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),50.75,2230.7,Yes
CUST-000277,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,No,Credit card (automatic),37.71,1265.18,No
CUST-000278,Female,1,No,No,57,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,One year,Yes,Mailed check,28.53,1669.61,Yes
CUST-000279,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),106.35,365.44,Yes
CUST-000280,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Electronic check,78.11,320.66,No
CUST-000281,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),54.58,1235.38,No
CUST-000282,Male,0,No,No,35,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.68,1309.44,No
CUST-000283,Female,1,No,No,48,No,No,DSL,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,62.01,2442.23,No
CUST-000284,Female,0,No,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),82.58,1952.06,No
CUST-000285,Female,1,No,No,32,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.53,2710.02,Yes
CUST-000286,Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,113.14,8547.38,Yes
CUST-000287,Male,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,57.93,702.73,No
CUST-000288,Male,1,Yes,No,41,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),51.58,1981.22,No
CUST-000289,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.01,1677.92,Yes
CUST-000290,Male,1,Yes,No,34,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,75.93,2444.02,Yes
CUST-000291,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.11,3331.51,Yes
CUST-000292,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.19,1904.08,No
CUST-000293,Male,0,Yes,Yes,69,No,Yes,No,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,74.55,5469.16,No
CUST-000294,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,50.71,1208.83,Yes
CUST-000295,Female,0,Yes,No,39,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,No,Mailed check,53.26,2055.51,Yes
CUST-000296,Female,0,No,No,38,No,Yes,No,No,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,56.62,2954.17,No
CUST-000297,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Electronic check,27.65,2065.79,No
CUST-000298,Male,0,Yes,No,32,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,34.94,1115.38,Yes
CUST-000299,Male,0,Yes,Yes,20,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,91.76,1804.7,Yes
CUST-000300,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.69,35.84,No
CUST-000301,Female,0,No,Yes,26,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,Yes,Electronic check,39.88,1403.94,Yes
CUST-000302,Male,1,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,75.39,3869.04,No
CUST-000303,Male,1,Yes,No,0,Yes,No,No,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,95.07,76.51,No
CUST-000304,Female,1,No,No,65,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,44.26,4026.3,Yes
CUST-000305,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.33,4689.08,No
CUST-000306,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),112.61,718.33,No
CUST-000307,Male,1,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,78.93,1127.85,No
CUST-000308,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.23,2139.89,Yes
CUST-000309,Female,0,No,No,23,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),23.36,580.1,No
CUST-000310,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,114.44,526.51,Yes
CUST-000311,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.03,3751.18,Yes
CUST-000312,Male,0,No,No,49,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),112.24,7422.06,Yes
CUST-000313,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.06,639.19,Yes
CUST-000314,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,18.47,403.87,No
CUST-000315,Male,0,No,Yes,17,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,21.93,310.74,No
CUST-000316,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,87.4,2731.82,No
CUST-000317,Female,0,Yes,No,53,Yes,No,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,75.39,4754.72,Yes
CUST-000318,Male,0,No,No,53,No,No,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,20.71,747.96,No
CUST-000319,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.83,4264.98,No
CUST-000320,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,104.92,4988.19,Yes
CUST-000321,Male,0,No,No,23,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,68.63,962.84,No
CUST-000322,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,65.51,434.37,No
